C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_35_431.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_35_431.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_35_431.jpg,-0.008973297,1,0,4.977228
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_35_536.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_35_536.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_35_536.jpg,0,1,0,6.132497
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_35_637.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_35_637.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_35_637.jpg,0,1,0,7.277566
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_35_741.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_35_741.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_35_741.jpg,0,1,0,8.411537
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_35_844.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_35_844.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_35_844.jpg,-0.1192299,1,0,9.531152
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_35_948.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_35_948.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_35_948.jpg,-0.4716525,1,0,10.79025
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_055.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_055.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_055.jpg,-0.5352135,1,0,11.64047
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_161.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_161.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_161.jpg,-0.2192283,1,0,12.98134
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_264.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_264.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_264.jpg,0,1,0,13.98532
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_373.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_373.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_373.jpg,0,1,0,15.23547
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_480.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_480.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_480.jpg,-0.1631889,1,0,16.30617
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_586.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_586.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_586.jpg,-0.5134197,1,0,17.4386
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_690.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_690.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_690.jpg,-0.2045059,1,0,18.43478
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_792.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_792.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_792.jpg,0,1,0,19.47944
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_36_896.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_36_896.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_36_896.jpg,0,1,0,20.4576
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_001.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_001.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_001.jpg,-0.111735,1,0,21.48065
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_109.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_109.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_109.jpg,-0.4724016,1,0,22.52999
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_211.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_211.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_211.jpg,-0.5566383,1,0,23.3077
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_318.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_318.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_318.jpg,-0.2655897,1,0,24.29137
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_422.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_422.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_422.jpg,0,1,0,25.23958
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_525.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_525.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_525.jpg,0,1,0,26.18334
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_631.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_631.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_631.jpg,0,1,0,27.31506
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_734.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_734.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_734.jpg,0,1,0,28.24858
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_841.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_841.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_841.jpg,0,1,0,29.17277
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_37_947.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_37_947.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_37_947.jpg,-0.0482745,1,0,30.18607
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_048.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_048.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_048.jpg,-0.3524661,1,0,30.16142
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_157.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_157.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_157.jpg,-0.05616064,1,0,30.19037
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_258.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_258.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_258.jpg,0,1,0,30.18988
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_359.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_359.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_359.jpg,0,1,0,30.19022
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_466.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_466.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_466.jpg,0,1,0,30.19029
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_572.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_572.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_572.jpg,-0.3176397,1,0,30.16673
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_676.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_676.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_676.jpg,-0.6033834,1,0,30.13099
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_783.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_783.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_783.jpg,-0.3470898,1,0,30.19033
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_38_891.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_38_891.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_38_891.jpg,0,1,0,30.18564
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_001.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_001.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_001.jpg,0,1,0,30.18962
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_104.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_104.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_104.jpg,0,1,0,30.19028
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_212.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_212.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_212.jpg,0,1,0,30.19032
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_324.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_324.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_324.jpg,0,1,0,30.19031
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_424.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_424.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_424.jpg,0,1,0,30.18814
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_525.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_525.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_525.jpg,0,1,0,30.19042
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_627.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_627.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_627.jpg,0,1,0,30.18853
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_729.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_729.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_729.jpg,-0.3052764,1,0,30.16783
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_836.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_836.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_836.jpg,-0.006920088,1,0,30.18959
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_39_936.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_39_936.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_39_936.jpg,0,1,0,30.18989
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_040.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_040.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_040.jpg,0,1,0,30.1901
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_149.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_149.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_149.jpg,0,1,0,30.19007
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_257.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_257.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_257.jpg,0,1,0,30.19083
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_361.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_361.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_361.jpg,0,1,0,30.19047
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_464.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_464.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_464.jpg,0,1,0,30.19169
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_573.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_573.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_573.jpg,0,1,0,30.19033
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_675.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_675.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_675.jpg,-0.2830017,1,0,30.17291
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_779.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_779.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_779.jpg,-0.2592375,1,0,30.18706
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_883.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_883.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_883.jpg,0,1,0,30.18708
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_40_987.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_40_987.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_40_987.jpg,0,1,0,30.1901
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_092.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_092.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_092.jpg,0,1,0,30.19035
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_197.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_197.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_197.jpg,0,1,0,30.18999
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_300.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_300.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_300.jpg,0,1,0,30.18836
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_404.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_404.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_404.jpg,0,1,0,30.19011
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_509.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_509.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_509.jpg,-0.3105342,1,0,30.16865
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_609.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_609.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_609.jpg,-0.008405084,1,0,30.18977
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_709.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_709.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_709.jpg,0,1,0,30.19007
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_816.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_816.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_816.jpg,0,1,0,30.19031
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_41_924.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_41_924.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_41_924.jpg,0,1,0,30.19031
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_42_026.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_42_026.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_42_026.jpg,-0.0908583,1,0,30.18838
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_42_130.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_42_130.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_42_130.jpg,-0.3365955,1,0,30.16531
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_42_238.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_42_238.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_42_238.jpg,-0.04045654,1,0,30.19032
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_42_341.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_42_341.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_42_341.jpg,0,1,0,30.18989
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_42_445.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_42_445.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_42_445.jpg,0,1,0,30.1902
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_42_548.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_42_548.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_42_548.jpg,-0.02279491,1,0,30.19053
C:\Users\dhair\Downloads\simulator-windows-64\IMG\center_2024_01_09_16_54_42_657.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\left_2024_01_09_16_54_42_657.jpg, C:\Users\dhair\Downloads\simulator-windows-64\IMG\right_2024_01_09_16_54_42_657.jpg,0,1,0,30.1902
